player_key,player,teams,PA,IP,batting_runs,hitting_runs,wRAA,batting_war,baserunning_runs,baserunning_component_runs,baserunning_war,sb_cs_runs,non_steal_advancement_runs,runner_advancement_runs,batter_advancement_runs,advancement_opportunities,double_play_avoidance_runs,double_play_opportunities,range_runs,arm_runs,catcher_stolen_bases_allowed,catcher_caught_stealing,catcher_steal_attempts,catcher_cs_rate,catcher_throwing_runs,throwing_runs,defense_runs,defense_war,defensive_war,offensive_war,arm_opportunities,positional_adjustment_runs,league_adjustment_runs,position_replacement_runs,position_war,RA7,ERA,FIP,ERA_minus_FIP,FIP_BF,opponent_expected_RA7,pitching_runs_above_average,ra7_pitching_runs_above_average,pitching_war,pitcher_range_runs,pitcher_arm_runs,pitcher_defense_runs,pitcher_defense_war,pitcher_war,total_war,quality_flags
bubbanicklescamarena,Bubba Nickles-Camarena,Oklahoma City Spark,57,0.0,-2.1278370607208927,-2.1278370607208927,-2.1278370607208927,-0.20804678605672805,0.6442534431112534,0.9423939750164838,0.0921414714127499,0.17265374886868823,0.47159969424256515,0.27895747236439855,0.1926422218781666,29,0.2981405319052304,2,0.0,0.21025317873537422,0,0,0,0.0,0.0,0.21025317873537422,0.21025317873537422,0.020557259247700962,0.020557259247700962,0.11154091722506834,17,0.0,0.03287624780611115,2.2933722401676997,0.1320981764727693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320981764727693,no_positional_adjustment
carleyhoover,Carley Hoover,Portland Cascade,0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.395348837209302,3.9069767441860463,3.661408796475467,0.24556794771057922,58,4.988909266212244,1.2199170144273637,1.2199170144273637,0.31497022825789567,0.0,0.0,0.0,0.0,0.31497022825789567,0.31497022825789567,no_reliever_leverage_adjustment
carolinejacobsen,Caroline Jacobsen,Utah Talons,42,0.0,-4.696770431092497,-4.696770431092497,-4.696770431092497,-0.4592212491608816,-0.661190254460948,-0.661190254460948,-0.06464710571683849,-0.7802809121305181,0.11909065766957007,-0.01748796930838832,0.1365786269779584,7,0.0,0,0.04162916970274677,-0.07077540338903789,0,0,0,0.0,0.0,-0.07077540338903789,-0.029146233686291115,-0.0028497389936599994,-0.0028497389936599994,-0.35627639455315946,6,0.0,0.024224603646608216,1.6898532295972524,-0.3591261335468195,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3591261335468195,no_positional_adjustment
cassidycurd,Cassidy Curd,Oklahoma City Spark,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.8888888888888893,3.1111111111111107,6.12939616368764,-3.0182850525765295,41,4.64459128365167,0.9744626460991015,0.9744626460991015,0.21815474290054296,0.0,0.0,0.0,0.0,0.21815474290054296,0.21815474290054296,no_positional_adjustment|no_reliever_leverage_adjustment
dakotakennedy,Dakota Kennedy,Carolina Blaze,48,0.0,0.8622305439186806,0.8622305439186806,0.8622305439186806,0.08430358546412955,0.011638954771445026,0.17838388029177973,0.017441275774405206,0.16443214177970306,-0.15279318700825803,-0.026709420633657555,-0.12608376637460048,33,0.1667449255203347,1,0.0,0.054012094808563796,0,0,0,0.0,0.0,0.054012094808563796,0.054012094808563796,0.0052809695537993735,0.0052809695537993735,0.2932785301808897,10,0.0,0.02768526131040939,1.9312608338254313,0.29855949973468904,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29855949973468904,no_positional_adjustment
dallasescobedomagee,Dallas Escobedo Magee,Utah Talons,0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.75,3.75,3.163346780971591,0.5866532190284088,42,4.829371248259516,1.4421123265428635,1.4421123265428635,0.2684296742265047,0.0,0.0,0.0,0.0,0.2684296742265047,0.2684296742265047,no_reliever_leverage_adjustment
daniecacoffey,Danieca Coffey,Texas Volts,37,0.0,-3.3993455903283816,-3.3993455903283816,-3.3993455903283816,-0.3323670490654626,-1.0240866777432291,-1.0240866777432291,-0.1001288801106833,-0.23190359186243314,-0.792183085880796,-0.1112662484868161,-0.6809168373939799,21,0.0,0,0.0,-0.10227952173959429,0,0,0,0.0,0.0,-0.10227952173959429,-0.10227952173959429,-0.010000260908197887,-0.010000260908197887,-0.28485539269974736,19,0.0,0.021340722260107237,1.48868022607377,-0.29485565360794525,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29485565360794525,no_positional_adjustment
dejahmulipola,Dejah Mulipola,Texas Volts,24,0.0,-1.310838583742284,-1.310838583742284,-1.310838583742284,-0.1281657131652466,-0.29576905655702895,-0.29576905655702895,-0.02891847443002679,0.06577285671188123,-0.36154191326891016,-0.14371134891066045,-0.2178305643582497,10,0.0,0,0.12104481652029449,-0.01084879460421199,4,2,6,0.3333333333333333,0.03844831695600396,0.027599522351791972,0.14864433887208645,0.014533526809326104,0.014533526809326104,-0.06131735312409593,12,0.0,0.013842630655204694,0.9656304169127157,-0.046783826314769836,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046783826314769836,no_positional_adjustment
delaniewisz,Delanie Wisz,Oklahoma City Spark,58,0.0,7.260877688078249,7.260877688078249,7.260877688078249,0.7099238446593776,-0.39862339616506076,-0.39862339616506076,-0.038974937484669056,-0.7815822940390381,0.38295889787397736,0.23814884931278812,0.14481004856118923,32,0.0,0,-0.2869889729507543,-0.018445645005335198,16,8,24,0.3333333333333333,0.3136001531501522,0.29515450814481703,0.008165535194062712,0.0007983756768397977,0.0007983756768397977,0.9023854238133875,13,0.0,0.033453024083411345,2.3336068408723962,0.9031837994902272,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9031837994902272,no_positional_adjustment
devynnetz,Devyn Netz,Carolina Blaze,39,5.666666666666667,0.09907188879078373,0.09907188879078373,0.09907188879078373,0.009686638338984992,1.1624025489570762,0.9470319262047556,0.09259494167906862,0.13154571342376245,1.0308568355333136,-0.10484627435098415,1.1357031098842978,22,-0.21537062275232058,2,0.0,-0.5395301005230262,0,0,0,0.0,0.0,-0.5395301005230262,-0.5395301005230262,-0.05275192610690338,-0.05275192610690338,0.257902686033717,20,0.0,0.02249427481470763,1.5691494274831628,0.20515075992681361,3.7058823529411766,3.7058823529411766,4.883935016265708,-1.1780526633245314,24,5.322164854965068,1.3005380749337923,1.3102106417817092,0.20452609322986104,0.0,0.009672566847916921,0.009672566847916921,0.0009457239385360675,0.2054718171683971,0.4106225770952107,no_positional_adjustment|no_reliever_leverage_adjustment
elonbutler,Elon Butler,Chicago Bandits,18,0.0,0.852043979425,0.852043979425,0.852043979425,0.08330760600546186,-0.6989548548768423,-0.6989548548768423,-0.06833949546240554,0.057551249622896074,-0.7565061044997383,-0.41447233203597017,-0.34203377246376815,14,0.0,0,0.0,0.05932664927859785,0,0,0,0.0,0.0,0.05932664927859785,0.05932664927859785,0.005800593916596875,0.005800593916596875,0.08679323639643942,11,0.0,0.010381972991403522,0.7242228126845367,0.0925938303130363,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925938303130363,small_position_player_sample|no_positional_adjustment
